row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,loading_pu
10879,LLL,0,0.038,1.06,0.4944,1.0228,8.1826,0.8126
10880,LLLG,1,0.038,1.045,0.5336,0.9242,7.5322,0.7583
10881,SLG,2,0.038,1.01,0.5513,0.8285,6.8765,0.7057
10882,LL,3,0.038,1.0177,0.61,0.7357,6.2167,0.6546
10883,LLG,4,0.038,1.0195,0.6508,0.6648,5.7176,0.6157
10884,OC,5,0.038,1.07,0.9747,0.1677,1.4671,0.3422
10885,LLL,6,0.038,1.0615,0.5562,0.9132,8.1279,0.7523
10886,LLLG,7,0.038,1.09,0.6156,0.857,7.7557,0.7213
10887,SLG,8,0.038,1.0559,0.6141,0.7978,7.3398,0.6888
10888,LL,9,0.038,1.051,0.6433,0.7357,6.8789,0.6546
10889,LLG,10,0.038,1.0569,0.6741,0.6904,6.5589,0.6297
10890,OC,11,0.038,1.0552,0.9527,0.1808,1.7449,0.3495
10891,LLL,12,0.038,1.0504,0.4848,1.0228,10.0237,0.8126
10892,LLLG,13,0.038,1.0355,0.5057,0.9578,9.5302,0.7768
10893,SLG,0,0.042,1.06,0.5863,0.8552,6.8416,0.6504
10894,LL,1,0.042,1.045,0.6236,0.76,6.194,0.598
10895,LLG,2,0.042,1.01,0.6286,0.6873,5.7048,0.558
10896,OC,3,0.042,1.0177,0.9189,0.1735,1.4659,0.2754
10897,LLL,4,0.042,1.0195,0.496,0.9457,8.133,0.7001
10898,LLLG,5,0.042,1.07,0.5973,0.8534,7.4672,0.6494
10899,SLG,6,0.042,1.0615,0.638,0.764,6.7994,0.6002
10900,LL,7,0.042,1.09,0.6989,0.705,6.38,0.5677
10901,LLG,8,0.042,1.0559,0.6885,0.662,6.0903,0.5441
10902,OC,9,0.042,1.051,0.9522,0.1735,1.6221,0.2754
10903,LLL,10,0.042,1.0569,0.5135,0.9819,9.3281,0.72
10904,LLLG,11,0.042,1.0552,0.5458,0.92,8.878,0.686
10905,SLG,12,0.042,1.0504,0.5767,0.8552,8.381,0.6504
10906,LL,13,0.042,1.0355,0.599,0.7875,7.8357,0.6131
10907,LLG,0,0.046,1.06,0.6661,0.7094,5.6753,0.5802
10908,OC,1,0.046,1.045,0.9428,0.1792,1.4604,0.2886
10909,LLL,2,0.046,1.01,0.4687,0.9776,8.1139,0.7277
10910,LLLG,3,0.046,1.0177,0.5284,0.8829,7.4603,0.6756
10911,SLG,4,0.046,1.0195,0.5808,0.791,6.8029,0.6251
10912,LL,5,0.046,1.07,0.6802,0.7021,6.143,0.5761
10913,LLG,6,0.046,1.0615,0.7091,0.6341,5.6433,0.5387
10914,OC,7,0.046,1.09,0.9949,0.1663,1.5048,0.2815
10915,LLL,8,0.046,1.0559,0.5343,0.9417,8.6637,0.7079
10916,LLLG,9,0.046,1.051,0.5617,0.8829,8.2548,0.6756
10917,SLG,10,0.046,1.0569,0.6016,0.8212,7.8011,0.6416
10918,LL,11,0.046,1.0552,0.6354,0.7566,7.3011,0.6061
10919,LLG,12,0.046,1.0504,0.6565,0.7094,6.9523,0.5802
10920,OC,13,0.046,1.0355,0.9297,0.1857,1.8472,0.2921
10921,LLL,0,0.01,1.06,0.4582,1.0927,8.7415,0.781
10922,LLLG,1,0.01,1.045,0.5012,0.9873,8.0466,0.723
10923,SLG,2,0.01,1.01,0.5224,0.8851,7.3461,0.6668
10924,LL,3,0.01,1.0177,0.5846,0.786,6.6413,0.6123
10925,LLG,4,0.01,1.0195,0.6281,0.7102,6.1081,0.5706
10926,OC,5,0.01,1.07,0.9707,0.1791,1.5673,0.2785
10927,LLL,6,0.01,1.0615,0.5241,0.9756,8.6829,0.7166
10928,LLLG,7,0.01,1.09,0.5857,0.9155,8.2854,0.6835
10929,SLG,8,0.01,1.0559,0.5864,0.8523,7.8411,0.6488
10930,LL,9,0.01,1.051,0.6179,0.786,7.3486,0.6123
10931,LLG,10,0.01,1.0569,0.6504,0.7376,7.0068,0.5857
10932,OC,11,0.01,1.0552,0.9481,0.1932,1.8641,0.2862
10933,LLL,12,0.01,1.0504,0.4486,1.0927,10.7083,0.781
10934,LLLG,13,0.01,1.0355,0.472,1.0232,10.181,0.7428
10935,SLG,0,0.014,1.06,0.5567,0.913,7.3043,0.6922
10936,LL,1,0.014,1.045,0.5976,0.8114,6.6129,0.6363
10937,LLG,2,0.014,1.01,0.6053,0.7338,6.0907,0.5936
10938,OC,3,0.014,1.0177,0.9147,0.1852,1.5651,0.2919
10939,LLL,4,0.014,1.0195,0.4631,1.0097,8.6831,0.7453
10940,LLLG,5,0.014,1.07,0.5678,0.9111,7.9722,0.6911
10941,SLG,6,0.014,1.0615,0.6118,0.8157,7.2593,0.6386
10942,LL,7,0.014,1.09,0.6749,0.7527,6.8115,0.604
10943,LLG,8,0.014,1.0559,0.6661,0.7068,6.5022,0.5787
10944,OC,9,0.014,1.051,0.948,0.1852,1.7318,0.2919
10945,LLL,10,0.014,1.0569,0.4792,1.0483,9.9589,0.7666
10946,LLLG,11,0.014,1.0552,0.5138,0.9822,9.4784,0.7302
10947,SLG,12,0.014,1.0504,0.5471,0.913,8.9478,0.6922
10948,LL,13,0.014,1.0355,0.572,0.8408,8.3657,0.6524
10949,LLG,0,0.018,1.06,0.6422,0.7569,6.0555,0.6163
10950,OC,1,0.018,1.045,0.9384,0.1912,1.5582,0.3052
10951,LLL,2,0.018,1.01,0.4349,1.0431,8.6574,0.7737
10952,LLLG,3,0.018,1.0177,0.4981,0.942,7.96,0.7181
10953,SLG,4,0.018,1.0195,0.5539,0.844,7.2586,0.6642
10954,LL,5,0.018,1.07,0.6566,0.7491,6.5545,0.612
10955,LLG,6,0.018,1.0615,0.688,0.6766,6.0213,0.5721
10956,OC,7,0.018,1.09,0.991,0.1774,1.6056,0.2976
10957,LLL,8,0.018,1.0559,0.5019,1.0048,9.244,0.7526
10958,LLLG,9,0.018,1.051,0.5314,0.942,8.8078,0.7181
10959,SLG,10,0.018,1.0569,0.5736,0.8762,8.3236,0.6819
10960,LL,11,0.018,1.0552,0.6097,0.8073,7.7902,0.644
10961,LLG,12,0.018,1.0504,0.6326,0.7569,7.418,0.6163
10962,OC,13,0.018,1.0355,0.9251,0.1981,1.971,0.3089
10963,LLL,0,0.022,1.06,0.4665,1.0758,8.6066,0.8017
10964,LLLG,1,0.022,1.045,0.5085,0.9723,7.9244,0.7448
10965,SLG,2,0.022,1.01,0.5287,0.8718,7.2363,0.6895
10966,LL,3,0.022,1.0177,0.59,0.7744,6.5437,0.6359
10967,LLG,4,0.022,1.0195,0.6328,0.7,6.02,0.595
10968,OC,5,0.022,1.07,0.9711,0.1766,1.5451,0.3071
10969,LLL,6,0.022,1.0615,0.5306,0.9621,8.5626,0.7391
10970,LLLG,7,0.022,1.09,0.5918,0.9026,8.1682,0.7064
10971,SLG,8,0.022,1.0559,0.5922,0.84,7.728,0.672
10972,LL,9,0.022,1.051,0.6233,0.7744,7.2407,0.6359
10973,LLG,10,0.022,1.0569,0.6555,0.7265,6.9021,0.6096
10974,OC,11,0.022,1.0552,0.9488,0.1902,1.8358,0.3146
10975,LLL,12,0.022,1.0504,0.4569,1.0758,10.5431,0.8017
10976,LLLG,13,0.022,1.0355,0.4798,1.0072,10.0217,0.764
10977,SLG,0,0.026,1.06,0.5634,0.8992,7.1932,0.7145
10978,LL,1,0.026,1.045,0.6033,0.7992,6.5139,0.6596
10979,LLG,2,0.026,1.01,0.6103,0.723,6.0009,0.6177
10980,OC,3,0.026,1.0177,0.9152,0.1825,1.5424,0.3204
10981,LLL,4,0.026,1.0195,0.47,0.9953,8.5596,0.7674
10982,LLLG,5,0.026,1.07,0.5738,0.8984,7.861,0.7141
10983,SLG,6,0.026,1.0615,0.617,0.8045,7.1601,0.6625
10984,LL,7,0.026,1.09,0.6797,0.7422,6.7165,0.6282
10985,LLG,8,0.026,1.0559,0.6707,0.6967,6.4098,0.6032
10986,OC,9,0.026,1.051,0.9485,0.1825,1.7067,0.3204
10987,LLL,10,0.026,1.0569,0.4868,1.0329,9.8122,0.7881
10988,LLLG,11,0.026,1.0552,0.521,0.9675,9.3365,0.7521
10989,SLG,12,0.026,1.0504,0.5538,0.8992,8.8117,0.7145
10990,LL,13,0.026,1.0355,0.5782,0.8278,8.2365,0.6753
10991,LLG,0,0.03,1.06,0.6475,0.7456,5.9647,0.6401
10992,OC,1,0.03,1.045,0.939,0.1884,1.5352,0.3336
10993,LLL,2,0.03,1.01,0.4423,1.0279,8.5316,0.7953
10994,LLLG,3,0.03,1.0177,0.5046,0.9286,7.8463,0.7407
10995,SLG,4,0.03,1.0195,0.5594,0.8322,7.1568,0.6877
10996,LL,5,0.03,1.07,0.6613,0.7388,6.4644,0.6363
10997,LLG,6,0.03,1.0615,0.692,0.6674,5.9402,0.5971
10998,OC,7,0.03,1.09,0.9914,0.175,1.5835,0.3262
10999,LLL,8,0.03,1.0559,0.5086,0.9907,9.1144,0.7749
11000,LLLG,9,0.03,1.051,0.5379,0.9286,8.682,0.7407
11001,SLG,10,0.03,1.0569,0.5796,0.8634,8.2027,0.7049
11002,LL,11,0.03,1.0552,0.6153,0.7953,7.6751,0.6674
11003,LLG,12,0.03,1.0504,0.6379,0.7456,7.3067,0.6401
11004,OC,13,0.03,1.0355,0.9258,0.1951,1.9409,0.3373
11005,LLL,0,0.034,1.06,0.4743,1.0599,8.4793,0.8229
11006,LLLG,1,0.034,1.045,0.5153,0.9582,7.809,0.767
11007,SLG,2,0.034,1.01,0.5346,0.8594,7.1326,0.7126
11008,LL,3,0.034,1.0177,0.595,0.7635,6.4516,0.6599
11009,LLG,4,0.034,1.0195,0.6371,0.6903,5.9368,0.6197
11010,OC,5,0.034,1.07,0.9715,0.1742,1.5242,0.3358
11011,LLL,6,0.034,1.0615,0.5367,0.9493,8.4488,0.7621
11012,LLLG,7,0.034,1.09,0.5976,0.8903,8.0574,0.7297
11013,SLG,8,0.034,1.0559,0.5976,0.8284,7.6212,0.6956
11014,LL,9,0.034,1.051,0.6283,0.7635,7.1387,0.6599
11015,LLG,10,0.034,1.0569,0.6603,0.7161,6.8032,0.6339
11016,OC,11,0.034,1.0552,0.9494,0.1875,1.809,0.3431
11017,LLL,12,0.034,1.0504,0.4647,1.0599,10.3871,0.8229
11018,LLLG,13,0.034,1.0355,0.4872,0.9921,9.8711,0.7856
11019,SLG,0,0.038,1.06,0.5844,0.8592,6.8734,0.7225
11020,LL,1,0.038,1.045,0.6221,0.7635,6.2223,0.6699
11021,LLG,2,0.038,1.01,0.6272,0.6904,5.7304,0.6297
11022,OC,3,0.038,1.0177,0.9188,0.1742,1.4724,0.3458
11023,LLL,4,0.038,1.0195,0.4941,0.9498,8.168,0.7724
11024,LLLG,5,0.038,1.07,0.5956,0.857,7.4986,0.7213
11025,SLG,6,0.038,1.0615,0.6366,0.7671,6.8274,0.6719
11026,LL,7,0.038,1.09,0.6976,0.7079,6.4069,0.6394
11027,LLG,8,0.038,1.0559,0.6872,0.6648,6.1165,0.6157
11028,OC,9,0.038,1.051,0.9521,0.1742,1.6292,0.3458
11029,LLL,10,0.038,1.0569,0.5114,0.9863,9.3699,0.7925
11030,LLLG,11,0.038,1.0552,0.5438,0.9242,8.9185,0.7583
11031,SLG,12,0.038,1.0504,0.5748,0.8592,8.4199,0.7225
11032,LL,13,0.038,1.0355,0.5973,0.7912,7.8728,0.6852
11033,LLG,0,0.042,1.06,0.6647,0.7127,5.7014,0.572
11034,OC,1,0.042,1.045,0.9426,0.18,1.467,0.279
11035,LLL,2,0.042,1.01,0.4666,0.9819,8.1498,0.72
11036,LLLG,3,0.042,1.0177,0.5266,0.8867,7.4926,0.6677
11037,SLG,4,0.042,1.0195,0.5792,0.7944,6.8317,0.6169
11038,LL,5,0.042,1.07,0.6789,0.705,6.1686,0.5677
11039,LLG,6,0.042,1.0615,0.708,0.6367,5.6662,0.5302
11040,OC,7,0.042,1.09,0.9948,0.167,1.5111,0.2718
11041,LLL,8,0.042,1.0559,0.5324,0.9457,8.7005,0.7001
11042,LLLG,9,0.042,1.051,0.5599,0.8867,8.2906,0.6677
11043,SLG,10,0.042,1.0569,0.5999,0.8248,7.8356,0.6336
11044,LL,11,0.042,1.0552,0.6338,0.76,7.334,0.598
11045,LLG,12,0.042,1.0504,0.6551,0.7127,6.9842,0.572
11046,OC,13,0.042,1.0355,0.9296,0.1865,1.8558,0.2826
11047,LLL,0,0.046,1.06,0.4989,1.0135,8.1076,0.7474
11048,LLLG,1,0.046,1.045,0.5376,0.9159,7.4644,0.6937
11049,SLG,2,0.046,1.01,0.5547,0.8212,6.8157,0.6416
11050,LL,3,0.046,1.0177,0.6129,0.7293,6.1628,0.5911
11051,LLG,4,0.046,1.0195,0.6533,0.6592,5.6691,0.5526
11052,OC,5,0.046,1.07,0.9749,0.1663,1.4549,0.2815
11053,LLL,6,0.046,1.0615,0.5596,0.9058,8.0619,0.6882
11054,LLLG,7,0.046,1.09,0.6189,0.8499,7.6913,0.6574
11055,SLG,8,0.046,1.0559,0.6172,0.791,7.2775,0.6251
11056,LL,9,0.046,1.051,0.6462,0.7293,6.8192,0.5911
11057,LLG,10,0.046,1.0569,0.6769,0.6843,6.5009,0.5664
11058,OC,11,0.046,1.0552,0.953,0.1792,1.7292,0.2886
11059,LLL,12,0.046,1.0504,0.4893,1.0135,9.9318,0.7474
11060,LLLG,13,0.046,1.0355,0.51,0.9489,9.4413,0.7119
11061,SLG,0,0.01,1.06,0.5544,0.9179,7.3428,0.6848
11062,LL,1,0.01,1.045,0.5956,0.8156,6.6472,0.6286
11063,LLG,2,0.01,1.01,0.6035,0.7376,6.1218,0.5857
11064,OC,3,0.01,1.0177,0.9145,0.1861,1.5729,0.2824
11065,LLL,4,0.01,1.0195,0.4607,1.0146,8.7259,0.738
11066,LLLG,5,0.01,1.07,0.5657,0.9155,8.0107,0.6835
11067,SLG,6,0.01,1.0615,0.61,0.8195,7.2937,0.6307
11068,LL,7,0.01,1.09,0.6732,0.7563,6.8444,0.596
11069,LLG,8,0.01,1.0559,0.6645,0.7102,6.5342,0.5706
11070,OC,9,0.01,1.051,0.9478,0.1861,1.7405,0.2824
11071,LLL,10,0.01,1.0569,0.4766,1.0537,10.0098,0.7595
11072,LLLG,11,0.01,1.0552,0.5114,0.9873,9.5276,0.723
11073,SLG,12,0.01,1.0504,0.5448,0.9179,8.995,0.6848
11074,LL,13,0.01,1.0355,0.5698,0.8453,8.4104,0.6449
11075,LLG,0,0.014,1.06,0.6404,0.7609,6.087,0.6085
11076,OC,1,0.014,1.045,0.9382,0.1922,1.5662,0.2957
11077,LLL,2,0.014,1.01,0.4323,1.0483,8.701,0.7666
11078,LLLG,3,0.014,1.0177,0.4959,0.9467,7.9993,0.7107
11079,SLG,4,0.014,1.0195,0.5519,0.8481,7.2938,0.6565
11080,LL,5,0.014,1.07,0.6549,0.7527,6.5857,0.604
11081,LLG,6,0.014,1.0615,0.6866,0.6797,6.0494,0.5638
11082,OC,7,0.014,1.09,0.9908,0.1783,1.6133,0.288
11083,LLL,8,0.014,1.0559,0.4995,1.0097,9.2889,0.7453
11084,LLLG,9,0.014,1.051,0.5292,0.9467,8.8513,0.7107
11085,SLG,10,0.014,1.0569,0.5715,0.8806,8.3655,0.6743
11086,LL,11,0.014,1.0552,0.6078,0.8114,7.83,0.6363
11087,LLG,12,0.014,1.0504,0.6308,0.7609,7.4565,0.6085
11088,OC,13,0.014,1.0355,0.9249,0.1991,1.9813,0.2995
11089,LLL,0,0.018,1.06,0.4638,1.0813,8.6507,0.7947
11090,LLLG,1,0.018,1.045,0.5061,0.9772,7.9644,0.7375
11091,SLG,2,0.018,1.01,0.5267,0.8762,7.2722,0.6819
11092,LL,3,0.018,1.0177,0.5882,0.7782,6.5756,0.628
11093,LLG,4,0.018,1.0195,0.6312,0.7033,6.0488,0.5868
11094,OC,5,0.018,1.07,0.971,0.1774,1.5524,0.2976
11095,LLL,6,0.018,1.0615,0.5285,0.9665,8.6019,0.7316
11096,LLLG,7,0.018,1.09,0.5898,0.9068,8.2065,0.6987
11097,SLG,8,0.018,1.0559,0.5903,0.844,7.765,0.6642
11098,LL,9,0.018,1.051,0.6215,0.7782,7.276,0.628
11099,LLG,10,0.018,1.0569,0.6539,0.7301,6.9364,0.6016
11100,OC,11,0.018,1.0552,0.9486,0.1912,1.845,0.3052
11101,LLL,12,0.018,1.0504,0.4542,1.0813,10.5971,0.7947
11102,LLLG,13,0.018,1.0355,0.4772,1.0124,10.0738,0.7568
11103,SLG,0,0.022,1.06,0.5612,0.9037,7.2296,0.707
11104,LL,1,0.022,1.045,0.6015,0.8032,6.5463,0.6518
11105,LLG,2,0.022,1.01,0.6086,0.7265,6.0303,0.6096
11106,OC,3,0.022,1.0177,0.915,0.1834,1.5498,0.3109
11107,LLL,4,0.022,1.0195,0.4678,1.0,8.6,0.76
11108,LLLG,5,0.022,1.07,0.5718,0.9026,7.8974,0.7064
11109,SLG,6,0.022,1.0615,0.6153,0.8082,7.1925,0.6545
11110,LL,7,0.022,1.09,0.6782,0.7456,6.7476,0.6201
11111,LLG,8,0.022,1.0559,0.6692,0.7,6.44,0.595
11112,OC,9,0.022,1.051,0.9483,0.1834,1.7149,0.3109
11113,LLL,10,0.022,1.0569,0.4843,1.0379,9.8602,0.7809
11114,LLLG,11,0.022,1.0552,0.5187,0.9723,9.3829,0.7448
11115,SLG,12,0.022,1.0504,0.5516,0.9037,8.8562,0.707
11116,LL,13,0.022,1.0355,0.5761,0.832,8.2788,0.6676
11117,LLG,0,0.026,1.06,0.6458,0.7493,5.9944,0.6321
11118,OC,1,0.026,1.045,0.9388,0.1893,1.5428,0.3241
11119,LLL,2,0.026,1.01,0.4398,1.0329,8.5728,0.7881
11120,LLLG,3,0.026,1.0177,0.5025,0.933,7.8835,0.7331
11121,SLG,4,0.026,1.0195,0.5576,0.8361,7.1901,0.6798
11122,LL,5,0.026,1.07,0.6597,0.7422,6.4939,0.6282
11123,LLG,6,0.026,1.0615,0.6907,0.6704,5.9668,0.5887
11124,OC,7,0.026,1.09,0.9912,0.1758,1.5908,0.3167
11125,LLL,8,0.026,1.0559,0.5064,0.9953,9.1568,0.7674
11126,LLLG,9,0.026,1.051,0.5358,0.933,8.7232,0.7331
11127,SLG,10,0.026,1.0569,0.5776,0.8676,8.2423,0.6972
11128,LL,11,0.026,1.0552,0.6135,0.7992,7.7128,0.6596
11129,LLG,12,0.026,1.0504,0.6362,0.7493,7.3431,0.6321
11130,OC,13,0.026,1.0355,0.9256,0.1961,1.9508,0.3278
11131,LLL,0,0.03,1.06,0.4718,1.0651,8.5209,0.8158
11132,LLLG,1,0.03,1.045,0.5131,0.9628,7.8467,0.7595
11133,SLG,2,0.03,1.01,0.5327,0.8634,7.1666,0.7049
11134,LL,3,0.03,1.0177,0.5934,0.7671,6.4817,0.6519
11135,LLG,4,0.03,1.0195,0.6357,0.6935,5.964,0.6114
11136,OC,5,0.03,1.07,0.9714,0.175,1.531,0.3262
11137,LLL,6,0.03,1.0615,0.5347,0.9535,8.486,0.7544
11138,LLLG,7,0.03,1.09,0.5957,0.8943,8.0936,0.7219
11139,SLG,8,0.03,1.0559,0.5958,0.8322,7.6561,0.6877
11140,LL,9,0.03,1.051,0.6267,0.7671,7.1721,0.6519
11141,LLG,10,0.03,1.0569,0.6588,0.7195,6.8356,0.6257
11142,OC,11,0.03,1.0552,0.9492,0.1884,1.8178,0.3336
11143,LLL,12,0.03,1.0504,0.4622,1.0651,10.4381,0.8158
11144,LLLG,13,0.03,1.0355,0.4848,0.997,9.9204,0.7784
11145,SLG,0,0.034,1.06,0.5676,0.8903,7.1226,0.7297
11146,LL,1,0.034,1.045,0.6069,0.7915,6.4509,0.6753
11147,LLG,2,0.034,1.01,0.6134,0.7161,5.9439,0.6339
11148,OC,3,0.034,1.0177,0.9155,0.1808,1.528,0.3395
11149,LLL,4,0.034,1.0195,0.4744,0.9862,8.4811,0.7824
11150,LLLG,5,0.034,1.07,0.5776,0.8903,7.7903,0.7297
11151,SLG,6,0.034,1.0615,0.6202,0.7974,7.097,0.6786
11152,LL,7,0.034,1.09,0.6828,0.7355,6.6561,0.6445
11153,LLG,8,0.034,1.0559,0.6735,0.6903,6.351,0.6197
11154,OC,9,0.034,1.051,0.9488,0.1808,1.6908,0.3395
11155,LLL,10,0.034,1.0569,0.4915,1.023,9.7189,0.8027
11156,LLLG,11,0.034,1.0552,0.5255,0.9582,9.2462,0.767
11157,SLG,12,0.034,1.0504,0.558,0.8903,8.7252,0.7297
11158,LL,13,0.034,1.0355,0.5821,0.8195,8.1544,0.6907
11159,LLG,0,0.038,1.06,0.6632,0.716,5.7279,0.6438
11160,OC,1,0.038,1.045,0.9425,0.1808,1.4737,0.3495
11161,LLL,2,0.038,1.01,0.4645,0.9863,8.1863,0.7925
11162,LLLG,3,0.038,1.0177,0.5248,0.8906,7.5255,0.7398
11163,SLG,4,0.038,1.0195,0.5777,0.7978,6.8612,0.6888
11164,LL,5,0.038,1.07,0.6776,0.7079,6.1945,0.6394
11165,LLG,6,0.038,1.0615,0.7069,0.6393,5.6895,0.6016
11166,OC,7,0.038,1.09,0.9947,0.1677,1.5174,0.3422
11167,LLL,8,0.038,1.0559,0.5305,0.9498,8.7379,0.7724
11168,LLLG,9,0.038,1.051,0.5581,0.8906,8.3271,0.7398
11169,SLG,10,0.038,1.0569,0.5982,0.8285,7.8707,0.7057
11170,LL,11,0.038,1.0552,0.6322,0.7635,7.3675,0.6699
11171,LLG,12,0.038,1.0504,0.6536,0.716,7.0166,0.6438
11172,OC,13,0.038,1.0355,0.9294,0.1874,1.8646,0.3531
11173,LLL,0,0.042,1.06,0.4967,1.0181,8.1448,0.74
11174,LLLG,1,0.042,1.045,0.5356,0.92,7.498,0.686
11175,SLG,2,0.042,1.01,0.553,0.8248,6.8458,0.6336
11176,LL,3,0.042,1.0177,0.6114,0.7325,6.1895,0.5829
11177,LLG,4,0.042,1.0195,0.6521,0.662,5.6931,0.5441
11178,OC,5,0.042,1.07,0.9748,0.167,1.461,0.2718
11179,LLL,6,0.042,1.0615,0.5579,0.9095,8.0946,0.6802
11180,LLLG,7,0.042,1.09,0.6173,0.8534,7.7232,0.6494
11181,SLG,8,0.042,1.0559,0.6157,0.7944,7.3084,0.6169
11182,LL,9,0.042,1.051,0.6448,0.7325,6.8488,0.5829
11183,LLG,10,0.042,1.0569,0.6755,0.6873,6.5296,0.558
11184,OC,11,0.042,1.0552,0.9528,0.18,1.737,0.279
11185,LLL,12,0.042,1.0504,0.4871,1.0181,9.9774,0.74
11186,LLLG,13,0.042,1.0355,0.5079,0.9533,9.4854,0.7043
11187,SLG,0,0.046,1.06,0.5881,0.8513,6.8104,0.6582
11188,LL,1,0.046,1.045,0.6252,0.7566,6.1662,0.6061
11189,LLG,2,0.046,1.01,0.63,0.6843,5.6797,0.5664
11190,OC,3,0.046,1.0177,0.919,0.1727,1.4596,0.285
11191,LLL,4,0.046,1.0195,0.4979,0.9417,8.0987,0.7079
11192,LLLG,5,0.046,1.07,0.5989,0.8499,7.4363,0.6574
11193,SLG,6,0.046,1.0615,0.6393,0.7609,6.772,0.6085
11194,LL,7,0.046,1.09,0.7002,0.7021,6.3537,0.5761
11195,LLG,8,0.046,1.0559,0.6897,0.6592,6.0646,0.5526
11196,OC,9,0.046,1.051,0.9523,0.1727,1.6151,0.285
11197,LLL,10,0.046,1.0569,0.5156,0.9776,9.287,0.7277
11198,LLLG,11,0.046,1.0552,0.5478,0.9159,8.8382,0.6937
11199,SLG,12,0.046,1.0504,0.5785,0.8513,8.3427,0.6582
11200,LL,13,0.046,1.0355,0.6007,0.7839,7.7994,0.6211
11201,LLG,0,0.01,1.06,0.6385,0.7649,6.119,0.6007
11202,OC,1,0.01,1.045,0.938,0.1932,1.5743,0.2862
11203,LLL,2,0.01,1.01,0.4297,1.0537,8.7454,0.7595
11204,LLLG,3,0.01,1.0177,0.4936,0.9514,8.0395,0.7033
11205,SLG,4,0.01,1.0195,0.55,0.8523,7.3297,0.6488
11206,LL,5,0.01,1.07,0.6532,0.7563,6.6176,0.596
11207,LLG,6,0.01,1.0615,0.6851,0.6829,6.078,0.5556
11208,OC,7,0.01,1.09,0.9907,0.1791,1.6211,0.2785
11209,LLL,8,0.01,1.0559,0.4971,1.0146,9.3346,0.738
11210,LLLG,9,0.01,1.051,0.5269,0.9514,8.8957,0.7033
11211,SLG,10,0.01,1.0569,0.5693,0.8851,8.4082,0.6668
11212,LL,11,0.01,1.0552,0.6058,0.8156,7.8706,0.6286
11213,LLG,12,0.01,1.0504,0.6289,0.7649,7.4958,0.6007
11214,OC,13,0.01,1.0355,0.9246,0.2002,1.9919,0.2901
11215,LLL,0,0.014,1.06,0.4611,1.087,8.6957,0.7878
11216,LLLG,1,0.014,1.045,0.5037,0.9822,8.0051,0.7302
11217,SLG,2,0.014,1.01,0.5246,0.8806,7.3088,0.6743
11218,LL,3,0.014,1.0177,0.5864,0.782,6.6081,0.6201
11219,LLG,4,0.014,1.0195,0.6297,0.7068,6.0782,0.5787
11220,OC,5,0.014,1.07,0.9708,0.1783,1.5598,0.288
11221,LLL,6,0.014,1.0615,0.5263,0.971,8.642,0.7241
11222,LLLG,7,0.014,1.09,0.5878,0.9111,8.2456,0.6911
11223,SLG,8,0.014,1.0559,0.5883,0.8481,7.8027,0.6565
11224,LL,9,0.014,1.051,0.6197,0.782,7.312,0.6201
11225,LLG,10,0.014,1.0569,0.6522,0.7338,6.9713,0.5936
11226,OC,11,0.014,1.0552,0.9484,0.1922,1.8545,0.2957
11227,LLL,12,0.014,1.0504,0.4514,1.087,10.6522,0.7878
11228,LLLG,13,0.014,1.0355,0.4746,1.0178,10.1269,0.7498
11229,SLG,0,0.018,1.06,0.559,0.9083,7.2666,0.6996
11230,LL,1,0.018,1.045,0.5996,0.8073,6.5793,0.644
11231,LLG,2,0.018,1.01,0.607,0.7301,6.0602,0.6016
11232,OC,3,0.018,1.0177,0.9149,0.1843,1.5574,0.3014
11233,LLL,4,0.018,1.0195,0.4654,1.0048,8.6411,0.7526
11234,LLLG,5,0.018,1.07,0.5698,0.9068,7.9344,0.6987
11235,SLG,6,0.018,1.0615,0.6136,0.8119,7.2256,0.6465
11236,LL,7,0.018,1.09,0.6766,0.7491,6.7793,0.612
11237,LLG,8,0.018,1.0559,0.6676,0.7033,6.4708,0.5868
11238,OC,9,0.018,1.051,0.9482,0.1843,1.7233,0.3014
11239,LLL,10,0.018,1.0569,0.4818,1.0431,9.9091,0.7737
11240,LLLG,11,0.018,1.0552,0.5163,0.9772,9.4302,0.7375
11241,SLG,12,0.018,1.0504,0.5494,0.9083,8.9016,0.6996
11242,LL,13,0.018,1.0355,0.5741,0.8364,8.3218,0.66
11243,LLG,0,0.022,1.06,0.644,0.7531,6.0246,0.6242
11244,OC,1,0.022,1.045,0.9386,0.1902,1.5504,0.3146
11245,LLL,2,0.022,1.01,0.4374,1.0379,8.6147,0.7809
11246,LLLG,3,0.022,1.0177,0.5003,0.9374,7.9214,0.7256
11247,SLG,4,0.022,1.0195,0.5558,0.84,7.224,0.672
11248,LL,5,0.022,1.07,0.6582,0.7456,6.5239,0.6201
11249,LLG,6,0.022,1.0615,0.6894,0.6735,5.9938,0.5804
11250,OC,7,0.022,1.09,0.9911,0.1766,1.5981,0.3071
11251,LLL,8,0.022,1.0559,0.5042,1.0,9.2,0.76
11252,LLLG,9,0.022,1.051,0.5336,0.9374,8.7651,0.7256
11253,SLG,10,0.022,1.0569,0.5756,0.8718,8.2826,0.6895
11254,LL,11,0.022,1.0552,0.6117,0.8032,7.7511,0.6518
