row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,Ia_ka,Ib_ka,Ic_ka,I1_ka,I2_ka,I0_ka,Va_pu,Vb_pu,Vc_pu,loading_pu
2616,LL,11,0.1793,1.0552,0.9302,0.0047,1.292,0.0755,1.292,0.9856,0.7017,0.6093,0.1363,0.9302,0.9945,1.0211,0.061
2617,LL,11,0.2181,1.0552,1.0119,0.0038,1.0484,0.1933,1.0484,1.0021,0.641,0.5473,0.0565,1.0169,1.0119,1.0213,0.061
2618,LL,11,0.0344,1.0552,1.013,0.0216,5.9986,0.1049,5.9986,5.8745,3.5426,3.2983,0.2692,1.015,1.013,1.0133,0.061
2619,LL,11,0.4654,1.0552,0.9755,0.0021,0.5895,0.5895,0.3897,0.4249,0.2234,0.3637,0.2109,0.9755,0.992,0.9806,0.061
2620,LL,11,0.0764,1.0552,0.9708,0.0094,2.6199,0.1063,0.86,2.6199,1.0509,1.0232,0.6219,1.0112,0.9708,0.986,0.061
2621,LL,11,0.0507,1.0552,0.9845,0.015,4.1769,0.0919,4.1769,3.9544,2.3435,2.3517,0.0885,1.0236,1.0044,0.9845,0.061
2622,LL,11,0.2919,1.0552,0.9684,0.0027,0.7359,0.2013,0.5724,0.7359,0.2964,0.4507,0.1107,0.9684,0.9902,1.0012,0.061
2623,LL,11,0.1646,1.0552,0.9655,0.0041,1.1261,0.0808,0.9291,1.1261,0.6347,0.5539,0.0538,0.9831,0.9818,0.9655,0.061
2624,LL,11,0.349,1.0552,0.966,0.003,0.8398,0.1012,0.8398,0.5913,0.4322,0.4059,0.0593,0.9922,0.9949,0.966,0.061
2625,LL,11,0.0892,1.0552,1.0043,0.0082,2.2885,0.3103,2.2057,2.2885,1.1929,1.4025,0.0976,1.0059,1.0043,1.0062,0.061
2626,LL,11,0.3536,1.0552,1.0143,0.0023,0.6269,0.2054,0.4706,0.6269,0.2272,0.407,0.0394,1.0143,1.0291,1.0159,0.061
2627,LL,11,0.1412,1.0552,1.0205,0.0072,2.0059,0.2435,2.0059,1.515,1.0939,0.9568,0.1181,1.0205,1.0244,1.0346,0.061
2628,LL,11,0.4192,1.0552,1.005,0.0023,0.6371,0.3025,0.6371,0.5663,0.3723,0.3371,0.1431,1.0153,1.005,1.0269,0.061
2629,LL,11,0.0217,1.0552,0.9879,0.0387,10.7456,0.1958,10.7456,9.4827,6.0836,5.5829,0.5445,1.0118,0.9976,0.9879,0.061
2630,LL,11,0.475,1.0552,0.9663,0.0019,0.5164,0.0319,0.5164,0.2172,0.1701,0.2387,0.138,1.0454,1.0042,0.9663,0.061
2631,LL,11,0.0836,1.0552,0.9719,0.0102,2.8424,0.0766,2.8424,2.7271,1.542,1.6708,0.0688,1.0029,1.0083,0.9719,0.061
2632,LL,11,0.2991,1.0552,0.9793,0.0028,0.7847,0.2787,0.7847,0.2813,0.3104,0.3309,0.2273,0.9793,1.04,1.0253,0.061
2633,LL,11,0.185,1.0552,1.0017,0.005,1.3962,0.2285,1.2719,1.3962,0.8028,0.7487,0.0366,1.015,1.0225,1.0017,0.061
2634,LL,11,1.1193,1.0552,0.9718,0.0016,0.4511,0.4511,0.1437,0.0843,0.17,0.1402,0.1689,0.9718,0.9864,0.9988,0.061
2635,LL,11,0.1381,1.0552,0.9947,0.0052,1.4452,0.25,1.297,1.4452,0.8438,0.7501,0.055,0.9947,1.0092,1.0273,0.061
2636,LL,11,0.0835,1.0552,0.9965,0.01,2.7638,0.0876,2.7638,2.5436,1.5731,1.4892,0.1134,1.0033,1.0249,0.9965,0.061
2637,LL,11,0.1905,1.0552,0.9842,0.0035,0.9698,0.0897,0.6242,0.9698,0.5329,0.3757,0.1447,1.0257,0.9842,1.003,0.061
2638,LL,12,0.0283,1.0504,0.9992,0.0266,7.3935,0.2017,7.3935,7.0965,4.3454,4.0123,0.2027,0.9992,1.0331,1.046,0.135
2639,LL,12,0.5577,1.0504,1.0003,0.0015,0.4294,0.1805,0.35,0.4294,0.1287,0.3085,0.0378,1.016,1.0099,1.0003,0.135
2640,LL,12,0.9033,1.0504,0.9802,0.0011,0.3161,0.3161,0.2907,0.2274,0.0641,0.2529,0.1032,0.9802,0.9921,1.01,0.135
2641,LL,12,0.4326,1.0504,0.9815,0.002,0.5422,0.2142,0.5422,0.4111,0.2395,0.3004,0.1484,0.9815,1.0034,0.9828,0.135
2642,LL,12,0.0612,1.0504,0.9835,0.0136,3.772,0.2145,3.772,3.257,2.1129,1.9422,0.2397,1.0153,0.9835,1.036,0.135
2643,LL,12,0.547,1.0504,0.9596,0.0015,0.43,0.3532,0.2583,0.43,0.3278,0.0928,0.097,0.9596,1.0082,0.9704,0.135
2644,LL,12,0.0398,1.0504,0.9473,0.0199,5.5365,0.1277,5.2125,5.5365,3.1494,3.0586,0.0753,0.9473,0.999,1.0412,0.135
2645,LL,12,0.1455,1.0504,0.9645,0.0053,1.466,0.2961,1.466,1.4094,0.9075,0.7573,0.1035,0.9807,0.9645,1.0086,0.135
2646,LL,12,0.5421,1.0504,0.9749,0.0035,0.982,0.4941,0.982,0.4785,0.3148,0.5286,0.3172,0.9749,1.019,0.9867,0.135
2647,LL,12,0.5893,1.0504,0.9951,0.0018,0.4912,0.403,0.4912,0.3538,0.2924,0.2256,0.1997,1.0158,0.9996,0.9951,0.135
2648,LL,12,0.3124,1.0504,0.9747,0.0036,0.9989,0.1274,0.5525,0.9989,0.2545,0.5503,0.2685,0.9747,1.0076,0.997,0.135
2649,LL,12,0.0156,1.0504,0.9956,0.048,13.3176,0.1419,13.3176,12.5494,7.3019,7.6233,0.4356,1.0062,1.0112,0.9956,0.135
2650,LL,12,0.0836,1.0504,0.9816,0.008,2.216,0.1239,2.2104,2.216,1.2391,1.3168,0.0366,0.9871,1.0005,0.9816,0.135
2651,LL,12,0.0636,1.0504,0.972,0.013,3.5958,0.1621,3.1359,3.5958,1.9177,1.9701,0.1945,0.972,1.018,1.0107,0.135
2652,LL,12,0.0555,1.0504,0.9794,0.0144,3.9933,0.1173,3.9933,3.9651,2.1835,2.3983,0.2025,0.9933,1.0021,0.9794,0.135
2653,LL,12,0.0365,1.0504,0.9981,0.0227,6.2881,0.4012,5.5732,6.2881,3.4607,3.3869,0.3744,1.0019,1.0016,0.9981,0.135
2654,LL,12,0.0691,1.0504,0.9837,0.0115,3.1949,0.07,3.1949,2.9048,1.7185,1.7997,0.1566,1.0104,0.9837,1.0092,0.135
2655,LL,12,0.0928,1.0504,0.988,0.0083,2.2982,0.106,2.2982,2.2387,1.3365,1.2828,0.0559,0.9882,0.988,1.0237,0.135
2656,LL,12,0.1673,1.0504,0.9604,0.0048,1.3281,0.3361,1.3281,1.2269,0.6966,0.7872,0.1501,0.9604,1.0178,1.0104,0.135
2657,LL,12,0.3932,1.0504,0.9934,0.0023,0.6283,0.2194,0.5235,0.6283,0.3531,0.3178,0.1152,1.0092,1.0098,0.9934,0.135
2658,LL,12,0.2437,1.0504,0.9732,0.0031,0.8649,0.3062,0.8649,0.8618,0.3944,0.6046,0.0839,0.984,0.9732,1.034,0.135
2659,LL,12,0.0809,1.0504,0.9825,0.0086,2.393,0.5681,2.171,2.393,1.2381,1.4138,0.2361,1.0154,0.9825,1.0161,0.135
2660,LL,12,0.0397,1.0504,0.9954,0.0187,5.2027,0.2105,4.8258,5.2027,2.9489,2.8411,0.1795,1.0143,1.0223,0.9954,0.135
2661,LL,12,0.3289,1.0504,0.9787,0.003,0.8259,0.1025,0.5771,0.8259,0.4419,0.3785,0.0575,0.9787,1.0122,1.0079,0.135
2662,LL,12,0.1345,1.0504,0.9724,0.0057,1.5803,0.1622,1.5446,1.5803,0.8696,0.9343,0.0852,0.9876,0.9724,1.0276,0.135
2663,LL,12,0.0267,1.0504,0.9888,0.0276,7.6641,0.4604,7.351,7.6641,4.312,4.3568,0.2955,0.9888,1.0011,1.0148,0.135
2664,LL,12,0.444,1.0504,0.99,0.0025,0.684,0.2638,0.684,0.4342,0.1643,0.411,0.2148,1.0167,0.99,1.0294,0.135
2665,LL,12,0.4396,1.0504,0.9941,0.002,0.5501,0.0995,0.1724,0.5501,0.2398,0.2181,0.0949,0.9941,1.0079,1.0024,0.135
2666,LL,12,0.5046,1.0504,0.98,0.0018,0.505,0.2514,0.2175,0.505,0.2565,0.2305,0.0542,0.9971,0.98,0.9914,0.135
2667,LL,12,0.0464,1.0504,0.9647,0.0155,4.3093,0.1697,4.0569,4.3093,2.3318,2.4985,0.0783,0.9647,0.9981,0.9814,0.135
2668,LL,12,0.0155,1.0504,1.007,0.0495,13.7513,0.026,11.9881,13.7513,7.5709,7.294,0.6454,1.007,1.0192,1.0386,0.135
2669,LL,12,0.2071,1.0504,1.0244,0.0039,1.0711,0.3885,0.3579,1.0711,0.3327,0.5786,0.1731,1.0325,1.0244,1.0247,0.135
2670,LL,12,0.2512,1.0504,0.9953,0.0045,1.2458,0.2775,1.2458,0.8376,0.6756,0.5349,0.1854,1.0044,1.0069,0.9953,0.135
2671,LL,12,0.1273,1.0504,1.0066,0.0055,1.5259,0.3154,1.5259,1.3102,0.7904,0.8479,0.1947,1.0306,1.0111,1.0066,0.135
2672,LL,12,0.314,1.0504,0.9788,0.0028,0.7773,0.043,0.7128,0.7773,0.3724,0.4777,0.0673,1.0202,0.9899,0.9788,0.135
2673,LL,12,2.6217,1.0504,0.9809,0.0013,0.3583,0.3583,0.2724,0.3308,0.0594,0.3164,0.0191,0.9809,1.0122,0.9878,0.135
2674,LL,12,0.1222,1.0504,1.0025,0.0059,1.6398,0.2165,1.6398,1.3278,0.9065,0.8224,0.0375,1.0328,1.0025,1.0082,0.135
2675,LL,12,0.2495,1.0504,0.9865,0.0032,0.8899,0.1977,0.8614,0.8899,0.5116,0.4871,0.1592,0.9958,1.0027,0.9865,0.135
2676,LL,12,0.391,1.0504,0.9846,0.0019,0.5301,0.0813,0.5301,0.3309,0.2366,0.2717,0.0507,1.0034,0.9846,0.9884,0.135
2677,LL,12,0.0506,1.0504,0.9816,0.0156,4.3406,0.5906,4.3406,3.9294,2.5287,2.2436,0.3394,0.9816,0.9914,1.0039,0.135
2678,LL,13,0.1324,1.0355,0.9864,0.006,1.6676,0.201,1.6676,1.5087,0.8793,0.9616,0.0338,0.996,1.0295,0.9864,0.149
2679,LL,13,0.1054,1.0355,0.9988,0.0076,2.0958,0.2103,2.0958,1.454,0.9473,1.1038,0.2608,0.9988,1.0004,1.0104,0.149
2680,LL,13,0.0354,1.0355,0.999,0.0208,5.7645,0.2019,5.7645,5.4239,3.3483,3.1103,0.1062,1.0157,0.999,1.0643,0.149
2681,LL,13,0.4057,1.0355,0.9721,0.0021,0.5916,0.0478,0.5916,0.4886,0.342,0.2801,0.0399,0.9891,0.9721,1.0271,0.149
2682,LL,13,0.1651,1.0355,0.9758,0.0052,1.4329,0.2878,1.4329,1.3132,0.6454,0.9321,0.0389,0.9758,1.0255,0.9961,0.149
2683,LL,13,0.2094,1.0355,0.9639,0.0044,1.2324,0.2296,1.2324,1.0873,0.7377,0.5903,0.1591,1.004,1.0121,0.9639,0.149
2684,LL,13,0.762,1.0355,0.9976,0.0022,0.6149,0.415,0.1618,0.6149,0.3588,0.2436,0.064,0.9976,1.0018,1.0023,0.149
2685,LL,13,0.1649,1.0355,0.9892,0.0046,1.2812,0.4374,1.2812,1.2039,0.6525,0.8012,0.1625,0.9892,1.0223,1.0147,0.149
2686,LL,13,1.1604,1.0355,0.9797,0.0009,0.2619,0.2619,0.0837,0.1833,0.087,0.1675,0.0281,0.9857,0.9797,1.0214,0.149
2687,LL,13,0.5545,1.0355,1.0139,0.0015,0.4248,0.1402,0.4248,0.3046,0.2463,0.1575,0.1103,1.0139,1.0142,1.016,0.149
2688,LL,13,0.6751,1.0355,0.9625,0.0016,0.4349,0.2324,0.4349,0.1371,0.2392,0.1666,0.0487,0.9625,1.011,1.0271,0.149
2689,LL,13,0.3256,1.0355,0.9735,0.0021,0.5924,0.0436,0.5924,0.4356,0.3246,0.2677,0.0617,1.0296,0.9806,0.9735,0.149
2690,LL,13,0.1613,1.0355,0.9817,0.0042,1.1744,0.1086,1.1702,1.1744,0.7445,0.6034,0.0426,1.0062,1.0021,0.9817,0.149
2691,LL,13,0.6697,1.0355,0.9797,0.0013,0.3503,0.0259,0.3503,0.298,0.1518,0.2105,0.0582,0.9797,0.9971,0.9895,0.149
2692,LL,13,0.0117,1.0355,0.9907,0.0529,14.6708,0.4375,14.6708,11.4264,8.35,6.1282,2.8374,1.0083,0.9907,0.9987,0.149
2693,LL,13,1.337,1.0355,0.9758,0.0009,0.2564,0.1092,0.1528,0.2564,0.11,0.0184,0.1457,0.9758,1.0033,0.9829,0.149
2694,LL,13,0.6737,1.0355,0.973,0.0012,0.3317,0.0284,0.3317,0.1836,0.1762,0.0598,0.1164,0.973,1.0005,1.0108,0.149
2695,LL,13,1.1978,1.0355,0.994,0.0009,0.2437,0.126,0.2023,0.2437,0.1845,0.0669,0.0151,1.0108,1.0213,0.994,0.149
2696,LL,13,0.9151,1.0355,0.9457,0.001,0.2888,0.1299,0.2888,0.1048,0.137,0.1201,0.0624,0.9457,1.0209,0.9799,0.149
2697,LL,13,0.072,1.0355,0.9677,0.0117,3.2437,0.1027,2.9509,3.2437,1.725,1.8395,0.2328,0.9677,0.9986,1.0086,0.149
2698,LL,13,0.8944,1.0355,0.9857,0.001,0.2724,0.2048,0.1195,0.2724,0.0608,0.1691,0.1057,1.0189,0.9857,1.0042,0.149
2699,LL,13,0.0339,1.0355,0.9917,0.0224,6.2273,0.1316,6.2273,5.9381,3.549,3.4731,0.1675,1.0338,0.9928,0.9917,0.149
2700,LL,13,0.152,1.0355,0.9941,0.0044,1.2292,0.3872,0.9198,1.2292,0.793,0.4456,0.0904,1.0095,1.0043,0.9941,0.149
2701,LL,13,0.1696,1.0355,0.9924,0.0048,1.3381,0.1481,1.3381,1.1499,0.7385,0.6927,0.1408,1.0329,0.9935,0.9924,0.149
2702,LL,13,0.9882,1.0355,0.9791,0.0016,0.4316,0.2979,0.4316,0.1768,0.0963,0.1698,0.2529,0.983,0.9791,1.0147,0.149
2703,LL,13,0.0802,1.0355,0.9652,0.0113,3.1344,0.0644,2.6226,3.1344,1.6729,1.6549,0.1784,1.0047,1.0118,0.9652,0.149
2704,LL,13,1.025,1.0355,0.9822,0.0017,0.471,0.169,0.471,0.1417,0.2057,0.0747,0.2055,0.9841,0.9894,0.9822,0.149
2705,LL,13,0.4136,1.0355,0.9854,0.0025,0.6877,0.2227,0.6877,0.5155,0.3293,0.3519,0.1746,1.0175,0.9854,0.9947,0.149
2706,LL,13,0.7018,1.0355,0.9478,0.0011,0.3054,0.0875,0.1646,0.3054,0.1014,0.1576,0.087,0.9478,1.0202,0.9903,0.149
2707,LL,13,0.7183,1.0355,0.9939,0.002,0.5486,0.0529,0.5486,0.2098,0.243,0.1968,0.1347,0.9992,1.0007,0.9939,0.149
2708,LL,13,0.0539,1.0355,0.9961,0.0147,4.0876,0.3328,4.0876,3.7101,2.2818,2.2205,0.2401,1.0063,0.9961,0.9975,0.149
2709,LL,13,0.2246,1.0355,1.0036,0.0045,1.2516,0.3141,1.2516,0.7565,0.6061,0.5409,0.2931,1.0333,1.0104,1.0036,0.149
2710,LL,13,0.2537,1.0355,1.0143,0.0024,0.6709,0.3062,0.4921,0.6709,0.277,0.3993,0.1607,1.0229,1.0294,1.0143,0.149
2711,LL,13,0.8369,1.0355,0.9808,0.0018,0.4897,0.3228,0.4897,0.3399,0.1138,0.3664,0.077,0.9819,1.0081,0.9808,0.149
2712,LL,13,0.0943,1.0355,0.9859,0.0084,2.3414,0.0598,1.8861,2.3414,1.2187,1.2256,0.1652,0.9859,1.0053,0.9917,0.149
2713,LL,13,0.1527,1.0355,0.9892,0.0055,1.5351,0.3043,1.5351,1.3432,0.8677,0.7965,0.1747,0.9998,1.0016,0.9892,0.149
2714,LL,13,0.8703,1.0355,0.9759,0.0006,0.1698,0.0895,0.0927,0.1698,0.0999,0.059,0.0411,1.0013,0.9759,0.9763,0.149
2715,LL,13,0.2797,1.0355,0.9911,0.0032,0.8792,0.1535,0.7722,0.8792,0.5589,0.3422,0.1867,1.0004,0.9911,1.0298,0.149
2716,LL,13,0.0107,1.0355,0.971,0.0703,19.5104,0.5389,19.5104,18.2545,11.0658,10.7362,0.5835,1.0101,1.0064,0.971,0.149
2717,SLG,0,0.4798,1.06,0.0347,12.1079,5.1782,5.1782,0.0936,0.1208,1.7143,1.7812,1.6835,0.0347,1.2078,1.1474,0.0
2718,SLG,0,0.809,1.06,0.0528,12.4385,5.3195,5.3195,0.3418,0.2715,1.6158,1.7494,1.9557,0.0528,1.254,1.1135,0.0
2719,SLG,0,0.0136,1.06,0.0042,12.7737,5.4629,5.4629,0.0907,0.0542,1.8127,1.8357,1.8154,0.0042,1.1718,1.1322,0.0
2720,SLG,0,0.2086,1.06,0.0116,13.4877,5.7682,5.7682,0.14,0.0503,1.9744,1.9112,1.8834,0.0116,1.1617,1.1682,0.0
2721,SLG,0,0.4174,1.06,0.0326,11.3439,4.8514,4.8514,0.076,0.1149,1.5972,1.6076,1.6481,0.0326,1.2058,1.0976,0.0
2722,SLG,0,0.6529,1.06,0.0406,10.3395,4.4219,4.4219,0.1173,0.0601,1.4935,1.4452,1.4846,0.0406,1.1866,1.1187,0.0
2723,SLG,0,0.3643,1.06,0.022,12.0635,5.1592,5.1592,0.1201,0.1218,1.7012,1.6903,1.7694,0.022,1.1691,1.1265,0.0
2724,SLG,0,1.4093,1.06,0.0954,11.7991,5.0461,5.0461,0.5842,0.1818,1.5641,1.8074,1.7028,0.0954,1.1762,1.1315,0.0
2725,SLG,0,0.1393,1.06,0.0121,12.2924,5.2571,5.2571,0.1303,0.3424,1.8587,1.6011,1.7996,0.0121,1.1704,1.127,0.0
2726,SLG,0,0.1225,1.06,0.0116,12.4479,5.3236,5.3236,0.1921,0.4361,1.8196,1.8285,1.6935,0.0116,1.1306,1.14,0.0
2727,SLG,0,0.0606,1.06,0.0093,13.8276,5.9136,5.9136,0.0523,0.7684,2.1925,2.0069,1.7378,0.0093,1.163,1.1548,0.0
2728,SLG,0,0.6315,1.06,0.0469,11.9689,5.1187,5.1187,0.1063,0.1063,1.7289,1.7252,1.6661,0.0469,1.1397,1.1549,0.0
2729,SLG,0,0.0678,1.06,0.0099,0.4327,0.185,0.185,0.0835,0.1604,0.0189,0.1132,0.0956,0.0099,1.1636,1.1583,0.0
2730,SLG,0,0.5212,1.06,0.0408,12.0048,5.1341,5.1341,0.3879,0.1654,1.7454,1.8367,1.5574,0.0408,1.1658,1.1228,0.0
2731,SLG,0,0.3036,1.06,0.0175,12.1999,5.2175,5.2175,0.0945,0.3806,1.8452,1.593,1.7841,0.0175,1.1738,1.0893,0.0
2732,SLG,0,0.1436,1.06,0.0127,12.772,5.4622,5.4622,0.2063,0.2903,1.8826,1.8053,1.7844,0.0127,1.1849,1.127,0.0
2733,SLG,0,0.7235,1.06,0.0524,12.1095,5.1788,5.1788,0.0863,0.427,1.6991,1.6347,1.8558,0.0524,1.2217,1.1694,0.0
2734,SLG,0,0.3184,1.06,0.0157,10.7168,4.5832,4.5832,0.0609,0.0388,1.5483,1.538,1.497,0.0157,1.1353,1.13,0.0
2735,SLG,0,0.2655,1.06,0.0133,12.9229,5.5267,5.5267,0.1631,0.0972,1.8626,1.7642,1.9005,0.0133,1.1741,1.1709,0.0
2736,SLG,0,0.5332,1.06,0.0375,2.2952,0.9816,0.9816,0.1734,0.0437,0.3026,0.389,0.2982,0.0375,1.2372,1.1609,0.0
2737,SLG,0,0.1314,1.06,0.0127,12.1455,5.1942,5.1942,0.0374,0.037,1.7191,1.7327,1.7425,0.0127,1.1998,1.1533,0.0
2738,SLG,0,0.1588,1.06,0.0105,12.5457,5.3654,5.3654,0.2326,0.1719,1.7416,1.8993,1.7271,0.0105,1.1764,1.1378,0.0
2739,SLG,0,0.1594,1.06,0.0097,13.6574,5.8408,5.8408,0.3914,0.566,1.9219,2.0712,1.8831,0.0097,1.2134,1.163,0.0
2740,SLG,0,0.5123,1.06,0.0317,12.0155,5.1386,5.1386,0.2778,0.2735,1.6827,1.7987,1.669,0.0317,1.178,1.1841,0.0
2741,SLG,0,0.0585,1.06,0.0059,12.102,5.1756,5.1756,0.0863,0.4181,1.6372,1.6727,1.8739,0.0059,1.1976,1.1221,0.0
2742,SLG,0,0.1328,1.06,0.0016,12.8702,5.5042,5.5042,0.2504,0.2972,1.7656,1.7859,1.9602,0.0016,1.2442,1.0646,0.0
2743,SLG,0,0.3987,1.06,0.0233,11.9656,5.1173,5.1173,0.3105,0.1379,1.7719,1.5573,1.7895,0.0233,1.2004,1.1604,0.0
2744,SLG,0,0.0265,1.06,0.0038,13.6011,5.8167,5.8167,0.0811,0.0761,1.9264,1.9582,1.9331,0.0038,1.1667,1.1903,0.0
2745,SLG,0,0.2571,1.06,0.0113,11.5103,4.9226,4.9226,0.2682,0.2072,1.6232,1.7379,1.5685,0.0113,1.1879,1.1169,0.0
2746,SLG,0,0.1499,1.06,0.0159,11.1044,4.749,4.749,0.271,0.6046,1.4989,1.5913,1.6986,0.0159,1.1662,1.179,0.0
2747,SLG,0,0.0372,1.06,0.0098,12.8317,5.4877,5.4877,0.1622,0.0661,1.7706,1.818,1.8995,0.0098,1.2098,1.1285,0.0
2748,SLG,0,0.1454,1.06,0.0152,10.7945,4.6165,4.6165,0.1102,0.1913,1.5809,1.516,1.5241,0.0152,1.1883,1.1258,0.0
2749,SLG,0,0.2528,1.06,0.0218,12.9593,5.5423,5.5423,0.1553,0.3063,1.9803,1.848,1.7151,0.0218,1.1825,1.1792,0.0
2750,SLG,0,1.1394,1.06,0.0734,12.46,5.3287,5.3287,0.4219,0.0265,1.8003,1.642,1.8941,0.0734,1.2004,1.0863,0.0
2751,SLG,0,0.1101,1.06,0.007,13.5218,5.7828,5.7828,0.0978,0.0947,1.9273,1.9246,1.9325,0.007,1.1632,1.113,0.0
2752,SLG,0,0.059,1.06,0.0094,11.1745,4.779,4.779,0.2342,0.122,1.5297,1.7097,1.5405,0.0094,1.2249,1.1606,0.0
2753,SLG,0,0.0084,1.06,0.0077,13.4442,5.7496,5.7496,0.1166,0.0818,1.913,1.932,1.9063,0.0077,1.1814,1.1277,0.0
2754,SLG,0,0.8659,1.06,0.0603,11.6725,4.9919,4.9919,0.4262,0.3943,1.6698,1.6809,1.6749,0.0603,1.1473,1.1068,0.0
2755,SLG,0,0.2668,1.06,0.0153,12.408,5.3065,5.3065,0.1185,0.1203,1.6997,1.7792,1.8279,0.0153,1.1908,1.101,0.0
2756,SLG,0,0.3336,1.06,0.0282,12.6651,5.4165,5.4165,0.1398,0.4396,1.6674,1.8803,1.88,0.0282,1.2267,1.1103,0.0
2757,SLG,1,0.0808,1.045,0.0055,7.7269,3.3045,3.3045,0.0331,0.1097,1.0728,1.1247,1.1084,0.0055,1.3981,1.419,0.217
2758,SLG,1,0.2992,1.045,0.0179,8.1478,3.4845,3.4845,0.3367,0.0815,1.276,1.075,1.1418,0.0179,1.399,1.4265,0.217
2759,SLG,1,0.0037,1.045,0.0031,6.9359,2.9663,2.9663,0.035,0.1815,1.0483,0.9888,0.9314,0.0031,1.3634,1.3793,0.217
2760,SLG,1,0.2653,1.045,0.0117,7.0075,2.9969,2.9969,0.1918,0.0467,0.9346,0.9967,1.0677,0.0117,1.4027,1.3711,0.217
2761,SLG,1,1.0462,1.045,0.0433,8.0445,3.4403,3.4403,0.2187,0.0729,1.1888,1.1028,1.1549,0.0433,1.3958,1.4202,0.217
2762,SLG,1,0.2094,1.045,0.0173,8.1457,3.4836,3.4836,0.4924,0.2266,1.0787,1.242,1.1987,0.0173,1.4541,1.3977,0.217
2763,SLG,1,0.1677,1.045,0.0061,7.8269,3.3473,3.3473,0.0214,0.1199,1.1485,1.1078,1.0925,0.0061,1.3857,1.406,0.217
2764,SLG,1,0.1163,1.045,0.0136,7.6202,3.2589,3.2589,0.0755,0.0895,1.0932,1.1108,1.0563,0.0136,1.3365,1.4537,0.217
2765,SLG,1,0.0288,1.045,0.0042,6.4024,2.7381,2.7381,0.1056,0.1173,0.9057,0.9037,0.933,0.0042,1.4098,1.4346,0.217
2766,SLG,1,0.1412,1.045,0.0055,7.3394,3.1388,3.1388,0.2037,0.11,1.1352,1.0475,0.957,0.0055,1.3771,1.4476,0.217
2767,SLG,1,0.0708,1.045,0.0068,7.8706,3.366,3.366,0.0387,0.4751,0.9738,1.1378,1.2687,0.0068,1.4464,1.4346,0.217
2768,SLG,1,0.1917,1.045,0.012,8.4892,3.6305,3.6305,0.235,0.1221,1.1405,1.304,1.1899,0.012,1.3736,1.448,0.217
2769,SLG,1,0.3202,1.045,0.0155,8.0117,3.4264,3.4264,0.0678,0.1987,1.1933,1.0566,1.178,0.0155,1.4053,1.4398,0.217
2770,SLG,1,0.7967,1.045,0.0273,7.8711,3.3662,3.3662,0.1135,0.0731,1.1349,1.1215,1.1124,0.0273,1.3733,1.381,0.217
2771,SLG,1,0.1856,1.045,0.0065,5.8805,2.5149,2.5149,0.1773,0.5965,0.9481,0.9532,0.6556,0.0065,1.409,1.4086,0.217
2772,SLG,1,0.5142,1.045,0.0231,7.7138,3.2989,3.2989,0.1306,0.5139,1.0944,1.2265,1.0097,0.0231,1.4418,1.4325,0.217
2773,SLG,1,0.9932,1.045,0.047,8.1789,3.4978,3.4978,0.056,0.0631,1.131,1.1964,1.1705,0.047,1.402,1.4608,0.217
2774,SLG,1,0.7031,1.045,0.0283,7.7895,3.3313,3.3313,0.2382,0.2414,1.1683,1.0329,1.1427,0.0283,1.4302,1.4043,0.217
2775,SLG,1,1.1643,1.045,0.054,7.4014,3.1653,3.1653,0.1792,0.2698,1.0651,0.9464,1.1596,0.054,1.3928,1.3525,0.217
2776,SLG,1,0.2022,1.045,0.0125,7.7394,3.3099,3.3099,0.1486,0.0639,1.1603,1.0531,1.0978,0.0125,1.3875,1.4188,0.217
2777,SLG,1,0.3531,1.045,0.0202,7.62,3.2588,3.2588,0.0625,0.0501,1.1119,1.0906,1.0566,0.0202,1.4536,1.4407,0.217
2778,SLG,1,0.6749,1.045,0.0325,8.9296,3.8189,3.8189,0.6377,0.0566,1.4403,1.3106,1.0982,0.0325,1.3776,1.3623,0.217
2779,SLG,1,0.1298,1.045,0.0073,8.3237,3.5598,3.5598,0.1338,0.1369,1.206,1.1053,1.2491,0.0073,1.417,1.3566,0.217
2780,SLG,1,0.0319,1.045,0.0072,7.6547,3.2736,3.2736,0.0324,0.2279,1.0903,1.1643,1.0225,0.0072,1.3804,1.4219,0.217
2781,SLG,1,0.2545,1.045,0.0055,7.4073,3.1678,3.1678,0.2314,0.3005,1.1457,1.0257,1.014,0.0055,1.4311,1.4199,0.217
2782,SLG,1,0.7399,1.045,0.0263,8.1899,3.5025,3.5025,0.2066,0.3447,1.1388,1.05,1.3205,0.0263,1.3893,1.4184,0.217
2783,SLG,1,0.1887,1.045,0.008,7.3039,3.1236,3.1236,0.0601,0.2145,1.12,0.9647,1.0411,0.008,1.386,1.4591,0.217
2784,SLG,1,0.2585,1.045,0.0148,8.8105,3.7679,3.7679,0.1561,0.0845,1.1838,1.322,1.2624,0.0148,1.347,1.4865,0.217
2785,SLG,1,0.0607,1.045,0.0106,7.5928,3.2472,3.2472,0.0781,0.4455,1.0247,0.9835,1.2513,0.0106,1.3724,1.4042,0.217
2786,SLG,1,0.2144,1.045,0.0066,7.922,3.388,3.388,0.6961,0.0577,0.9785,1.3694,1.0752,0.0066,1.4052,1.4452,0.217
